Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
27.05.2009 10:00:00,997.78,13.69,287.03,4.15,52.42,15.69,8.22,7.46,5.14,8.24,1207.96,2.57,5.63,246.3
27.05.2009 11:00:00,997.93,14.06,287.39,3.48,48.82,16.07,7.85,8.23,4.9,7.86,1206.76,2.99,5.13,266.8
27.05.2009 12:00:00,997.99,14.48,287.81,3.08,46.16,16.51,7.62,8.89,4.76,7.64,1205.17,1.74,4.38,276.4
27.05.2009 13:00:00,997.82,14.72,288.06,3.58,47.1,16.77,7.9,8.87,4.94,7.92,1203.84,2.28,5.13,266.7
27.05.2009 14:00:00,997.67,15.55,288.9,3.56,44.57,17.69,7.89,9.81,4.93,7.9,1200.2,3.29,4.88,293.9
27.05.2009 15:00:00,997.64,15.65,289.01,4.25,46.5,17.81,8.28,9.53,5.18,8.3,1199.56,1.46,2.63,239.5
27.05.2009 16:00:00,997.31,16.2,289.58,4.19,44.71,18.44,8.25,10.2,5.16,8.27,1196.91,1.31,3.25,265.5
27.05.2009 17:00:00,997.09,16.61,290.01,3.32,40.95,18.93,7.75,11.18,4.85,7.78,1195.18,2.54,5.0,230.1
27.05.2009 18:00:00,997.17,15.37,288.76,4.24,47.33,17.49,8.28,9.21,5.18,8.3,1200.17,1.27,2.25,257.6
27.05.2009 19:00:00,997.01,14.18,287.59,5.48,55.73,16.2,9.03,7.17,5.65,9.05,1204.6,1.75,2.0,228.4
27.05.2009 20:00:00,996.97,13.56,286.97,5.8,59.31,15.56,9.23,6.33,5.78,9.25,1207.06,2.15,2.88,208.3
27.05.2009 21:00:00,997.09,12.71,286.11,4.82,58.57,14.72,8.62,6.1,5.39,8.64,1211.08,2.67,3.0,229.6
27.05.2009 22:00:00,996.98,11.19,284.6,4.84,64.84,13.31,8.63,4.68,5.4,8.66,1217.41,2.9,3.38,226.1
27.05.2009 23:00:00,996.75,11.77,285.2,5.11,63.6,13.83,8.8,5.03,5.51,8.83,1214.58,2.99,3.75,223.6
28.05.2009 00:00:00,996.6,11.48,284.92,5.55,66.83,13.57,9.07,4.5,5.68,9.1,1215.51,2.58,3.13,217.5
28.05.2009 01:00:00,996.61,11.31,284.75,4.91,64.67,13.42,8.68,4.74,5.43,8.71,1216.43,0.8,1.5,219.3
28.05.2009 02:00:00,996.35,10.42,283.88,4.15,65.03,12.64,8.22,4.42,5.15,8.25,1220.13,1.76,2.25,222.3
28.05.2009 03:00:00,995.77,10.0,283.5,3.96,66.0,12.29,8.11,4.18,5.08,8.15,1221.29,2.02,2.63,236.3
28.05.2009 04:00:00,995.89,9.58,283.07,4.1,68.57,11.95,8.2,3.76,5.13,8.23,1223.2,1.73,2.0,243.5
28.05.2009 05:00:00,995.67,10.14,283.65,4.88,69.75,12.41,8.66,3.75,5.43,8.69,1220.31,0.3,1.13,163.2
28.05.2009 06:00:00,995.7,10.39,283.9,5.65,72.4,12.62,9.14,3.48,5.73,9.18,1219.05,0.56,1.0,248.3
28.05.2009 07:00:00,995.92,11.29,284.78,6.07,70.2,13.4,9.41,3.99,5.9,9.44,1215.32,1.04,2.5,201.9
28.05.2009 08:00:00,996.13,11.81,285.29,6.61,70.4,13.87,9.76,4.11,6.12,9.8,1213.21,2.68,4.75,226.3
28.05.2009 09:00:00,996.32,12.12,285.58,7.3,72.3,14.16,10.23,3.92,6.41,10.27,1211.9,1.84,3.5,226.1
28.05.2009 10:00:00,996.35,12.45,285.91,8.54,77.0,14.47,11.14,3.33,6.98,11.18,1210.11,2.18,5.63,224.5
28.05.2009 11:00:00,996.37,14.64,288.1,9.22,69.9,16.69,11.66,5.02,7.31,11.71,1200.69,4.27,7.5,245.1
28.05.2009 12:00:00,996.33,15.32,288.78,9.23,66.97,17.43,11.68,5.76,7.32,11.72,1197.81,3.23,7.5,259.3
28.05.2009 13:00:00,996.02,15.99,289.48,8.73,62.02,18.2,11.29,6.91,7.08,11.33,1194.84,4.68,7.75,255.5
28.05.2009 14:00:00,996.85,11.31,284.73,7.9,79.5,13.42,10.67,2.75,6.68,10.7,1215.8,2.17,4.88,344.4
28.05.2009 15:00:00,996.5,12.18,285.63,10.19,87.6,14.21,12.45,1.76,7.81,12.49,1210.84,1.95,3.0,248.4
28.05.2009 16:00:00,997.28,11.37,284.75,8.18,80.7,13.47,10.87,2.6,6.81,10.9,1215.97,2.25,4.75,268.6
28.05.2009 17:00:00,997.23,13.25,286.64,10.14,81.4,15.25,12.41,2.84,7.78,12.44,1207.22,2.67,4.63,258.3
28.05.2009 18:00:00,997.4,15.48,288.86,8.59,63.48,17.61,11.18,6.43,7.0,11.21,1198.66,1.99,4.38,277.3
28.05.2009 19:00:00,997.83,14.04,287.38,5.54,56.48,16.05,9.07,6.99,5.67,9.08,1206.16,2.23,4.75,267.6
28.05.2009 20:00:00,998.54,12.3,285.58,3.98,56.73,14.32,8.13,6.2,5.08,8.14,1214.81,1.8,3.25,251.7
28.05.2009 21:00:00,999.71,11.05,284.23,2.12,53.97,13.19,7.12,6.07,4.44,7.12,1222.06,1.99,3.25,261.1
28.05.2009 22:00:00,1000.45,9.78,282.9,1.1,54.6,12.11,6.61,5.5,4.12,6.61,1228.69,2.15,3.75,254.3
28.05.2009 23:00:00,1001.08,9.15,282.22,-0.28,51.53,11.61,5.98,5.63,3.73,5.98,1232.5,1.45,2.38,256.0
29.05.2009 00:00:00,1001.45,7.82,280.86,0.12,58.09,10.61,6.16,4.45,3.84,6.15,1238.72,2.64,3.88,240.4
29.05.2009 01:00:00,1001.87,6.93,279.94,0.54,63.64,9.98,6.35,3.63,3.95,6.34,1243.1,0.62,1.38,221.7
29.05.2009 02:00:00,1001.84,6.75,279.76,0.48,64.18,9.85,6.32,3.53,3.94,6.31,1243.88,2.22,3.5,245.2
29.05.2009 03:00:00,1001.77,6.14,279.16,1.45,71.8,9.45,6.78,2.66,4.22,6.77,1246.27,2.1,3.5,246.5
29.05.2009 04:00:00,1001.65,6.29,279.32,1.97,73.8,9.55,7.05,2.5,4.39,7.03,1245.35,2.84,4.0,244.0
29.05.2009 05:00:00,1001.7,5.88,278.9,2.57,79.2,9.28,7.35,1.93,4.58,7.34,1247.08,2.26,3.25,242.0
29.05.2009 06:00:00,1001.51,7.16,280.2,3.43,77.1,10.14,7.82,2.32,4.87,7.8,1240.93,1.77,4.0,228.1
29.05.2009 07:00:00,1001.09,8.6,281.67,3.87,72.1,11.19,8.06,3.12,5.03,8.06,1233.95,4.25,7.63,254.5
29.05.2009 08:00:00,1001.21,10.43,283.49,4.78,67.91,12.65,8.59,4.06,5.36,8.58,1225.9,3.24,5.88,268.1
29.05.2009 09:00:00,1001.4,12.45,285.5,5.19,61.14,14.47,8.84,5.62,5.51,8.83,1217.33,2.41,5.38,276.8
29.05.2009 10:00:00,1001.76,10.77,283.79,4.76,66.3,12.94,8.58,4.36,5.35,8.57,1225.1,3.73,6.75,14.96
29.05.2009 11:00:00,1001.82,12.05,285.06,5.4,63.7,14.09,8.98,5.11,5.59,8.96,1219.5,2.54,6.38,16.02
29.05.2009 12:00:00,1001.55,12.08,285.11,5.01,61.85,14.12,8.73,5.39,5.44,8.72,1219.15,4.57,7.25,16.19
29.05.2009 13:00:00,1000.98,14.44,287.52,3.69,48.32,16.47,7.96,8.51,4.96,7.95,1208.81,6.79,10.38,20.72
29.05.2009 14:00:00,1000.84,14.86,287.95,3.78,47.32,16.92,8.01,8.92,4.99,8.0,1206.86,6.64,10.25,24.04
29.05.2009 15:00:00,1000.61,15.61,288.72,4.13,46.23,17.76,8.21,9.55,5.12,8.21,1203.35,4.56,9.0,5.2
29.05.2009 16:00:00,1000.3,15.47,288.61,3.46,44.51,17.6,7.83,9.77,4.89,7.83,1203.74,6.1,9.38,13.88
29.05.2009 17:00:00,999.99,16.18,289.34,3.94,43.98,18.42,8.1,10.32,5.05,8.1,1200.28,6.2,8.75,16.31
29.05.2009 18:00:00,1000.27,15.36,288.5,3.33,44.4,17.48,7.76,9.72,4.84,7.76,1204.18,7.28,9.75,14.46
29.05.2009 19:00:00,1000.53,14.85,287.97,3.91,47.79,16.91,8.08,8.83,5.04,8.08,1206.49,3.95,7.0,9.23
29.05.2009 20:00:00,1000.84,13.67,286.76,4.13,52.41,15.67,8.21,7.46,5.12,8.21,1211.77,2.37,4.25,8.35
29.05.2009 21:00:00,1001.14,12.59,285.66,3.98,55.67,14.6,8.13,6.47,5.07,8.12,1216.76,2.59,3.88,12.53
29.05.2009 22:00:00,1001.15,11.59,284.66,4.23,60.49,13.67,8.27,5.4,5.15,8.26,1220.97,2.13,3.0,13.47
29.05.2009 23:00:00,1001.64,10.52,283.55,4.58,66.58,12.73,8.48,4.25,5.28,8.46,1226.08,3.51,6.75,18.1
30.05.2009 00:00:00,1001.44,10.02,283.06,5.12,71.5,12.31,8.8,3.51,5.49,8.79,1227.85,2.32,4.25,32.55
30.05.2009 01:00:00,1000.8,9.08,282.18,5.35,77.4,11.56,8.94,2.61,5.58,8.94,1231.08,2.84,4.5,1.68
30.05.2009 02:00:00,1000.96,8.18,281.26,5.23,81.6,10.87,8.87,2.0,5.53,8.86,1235.25,1.56,2.88,352.3
30.05.2009 03:00:00,1001.02,7.05,280.13,4.93,86.3,10.06,8.68,1.38,5.41,8.67,1240.39,2.2,2.88,250.5
30.05.2009 04:00:00,1000.69,7.25,280.35,5.27,87.2,10.2,8.9,1.31,5.55,8.89,1239.01,0.95,1.63,272.9
30.05.2009 05:00:00,1000.76,7.54,280.64,5.59,87.4,10.41,9.09,1.31,5.67,9.09,1237.72,0.33,1.75,34.9
30.05.2009 06:00:00,1000.41,8.35,281.48,6.05,85.4,11.0,9.39,1.61,5.86,9.39,1233.59,1.21,2.63,283.9
30.05.2009 07:00:00,1000.15,8.37,281.52,6.19,86.1,11.01,9.48,1.53,5.92,9.48,1233.13,1.88,3.63,22.48
30.05.2009 08:00:00,999.95,8.75,281.91,6.53,85.9,11.3,9.71,1.59,6.06,9.71,1231.12,2.39,4.0,16.23
30.05.2009 09:00:00,999.48,10.36,283.56,7.11,80.2,12.59,10.1,2.49,6.31,10.11,1223.36,1.74,3.5,57.56
30.05.2009 10:00:00,998.79,12.23,285.49,7.74,74.0,14.26,10.55,3.71,6.6,10.56,1214.3,3.49,6.25,19.71
30.05.2009 11:00:00,998.32,13.2,286.5,8.13,71.3,15.2,10.83,4.36,6.78,10.85,1209.49,3.01,5.63,13.65
30.05.2009 12:00:00,997.84,13.53,286.87,8.39,71.0,15.53,11.02,4.5,6.9,11.05,1207.43,4.26,6.75,17.3
30.05.2009 13:00:00,997.45,13.45,286.82,8.37,71.3,15.45,11.01,4.43,6.9,11.04,1207.29,4.26,7.38,17.36
30.05.2009 14:00:00,997.36,13.18,286.56,8.11,71.3,15.18,10.82,4.36,6.78,10.85,1208.4,4.47,7.0,22.46
30.05.2009 15:00:00,997.49,12.16,285.53,8.71,79.4,14.19,11.27,2.92,7.06,11.3,1212.68,5.78,7.63,19.25
30.05.2009 16:00:00,997.09,11.47,284.87,9.32,86.6,13.56,11.74,1.82,7.36,11.78,1214.91,3.17,5.13,12.62
30.05.2009 17:00:00,996.78,10.98,284.4,9.96,93.4,13.13,12.26,0.87,7.69,12.3,1216.38,1.34,2.5,7.64
30.05.2009 18:00:00,996.36,11.83,285.29,9.83,87.5,13.89,12.15,1.74,7.62,12.2,1212.29,1.72,2.75,12.96
30.05.2009 19:00:00,995.86,12.11,285.61,10.15,87.8,14.15,12.42,1.73,7.79,12.47,1210.37,0.71,1.38,206.0
30.05.2009 20:00:00,995.84,11.96,285.46,10.27,89.4,14.01,12.52,1.48,7.86,12.57,1210.93,0.5,1.63,68.57
30.05.2009 21:00:00,996.03,11.51,284.99,10.45,93.2,13.6,12.67,0.92,7.95,12.72,1213.02,1.31,2.75,1.97
30.05.2009 22:00:00,995.74,11.39,284.9,10.7,95.5,13.49,12.88,0.61,8.09,12.94,1213.07,1.05,1.38,255.3
30.05.2009 23:00:00,995.57,11.7,285.22,10.75,93.9,13.77,12.93,0.84,8.12,12.99,1211.52,0.46,1.0,46.39
31.05.2009 00:00:00,995.43,11.76,285.29,11.03,95.3,13.82,13.17,0.65,8.27,13.23,1210.98,2.95,4.13,13.84
31.05.2009 01:00:00,995.49,11.88,285.41,11.19,95.5,13.93,13.31,0.63,8.36,13.37,1210.49,2.55,3.75,20.41
31.05.2009 02:00:00,995.76,11.69,285.2,10.84,94.5,13.76,13.0,0.76,8.16,13.06,1211.76,1.48,2.25,28.85
31.05.2009 03:00:00,995.72,11.3,284.81,9.99,91.6,13.41,12.28,1.13,7.71,12.33,1213.71,0.81,1.63,67.11
31.05.2009 04:00:00,995.98,10.58,284.07,9.5,93.0,12.78,11.89,0.89,7.46,11.93,1217.29,1.32,1.88,36.57
31.05.2009 05:00:00,996.48,9.88,283.33,9.01,94.3,12.2,11.5,0.7,7.21,11.54,1221.1,2.8,3.38,27.83
31.05.2009 06:00:00,996.88,9.87,283.28,8.92,93.8,12.19,11.43,0.76,7.16,11.47,1221.66,1.71,3.0,52.61
31.05.2009 07:00:00,997.22,10.37,283.76,9.13,92.0,12.6,11.59,1.01,7.26,11.63,1219.85,0.68,1.5,56.21
31.05.2009 08:00:00,997.39,11.12,284.49,9.21,88.0,13.25,11.66,1.59,7.3,11.69,1216.82,2.23,3.75,49.24
31.05.2009 09:00:00,997.82,12.29,285.63,8.29,76.5,14.31,10.95,3.36,6.85,10.97,1212.67,3.11,5.63,72.0
31.05.2009 10:00:00,997.77,13.07,286.41,8.57,74.1,15.07,11.16,3.9,6.99,11.19,1209.21,3.03,5.25,51.05
31.05.2009 11:00:00,997.93,13.76,287.09,9.06,73.2,15.76,11.54,4.22,7.22,11.56,1206.33,3.17,6.25,54.28
31.05.2009 12:00:00,997.56,14.62,287.98,9.16,69.72,16.66,11.62,5.05,7.28,11.65,1202.24,3.79,6.88,38.63
31.05.2009 13:00:00,997.39,14.92,288.3,9.22,68.64,16.99,11.66,5.33,7.31,11.69,1200.76,4.5,5.88,37.68
31.05.2009 14:00:00,996.85,15.49,288.91,9.65,68.13,17.62,12.01,5.62,7.53,12.05,1197.59,2.08,4.13,52.91
31.05.2009 15:00:00,996.32,16.3,289.77,10.0,66.21,18.56,12.29,6.27,7.71,12.34,1193.47,1.66,3.13,45.99
31.05.2009 16:00:00,995.89,17.03,290.53,10.23,64.19,19.44,12.48,6.96,7.83,12.53,1189.85,1.6,2.75,56.93
31.05.2009 17:00:00,995.08,18.1,291.67,11.08,63.52,20.8,13.21,7.59,8.3,13.28,1184.18,0.93,1.63,236.6
31.05.2009 18:00:00,994.76,17.52,291.12,11.18,66.32,20.06,13.3,6.75,8.36,13.37,1186.13,0.71,2.25,34.04
31.05.2009 19:00:00,994.62,17.11,290.72,11.77,70.8,19.54,13.84,5.71,8.7,13.91,1187.39,0.94,1.25,250.2
31.05.2009 20:00:00,995.09,16.08,289.65,12.63,80.0,18.3,14.64,3.66,9.2,14.71,1191.82,0.92,2.75,344.8
31.05.2009 21:00:00,995.06,14.54,288.11,12.47,87.4,16.58,14.49,2.09,9.11,14.56,1198.23,2.62,3.88,7.56
31.05.2009 22:00:00,994.98,13.34,286.91,10.98,85.6,15.34,13.13,2.21,8.25,13.19,1203.78,3.24,4.75,8.51
31.05.2009 23:00:00,994.65,12.93,286.53,11.25,89.5,14.93,13.36,1.57,8.4,13.43,1204.99,2.69,3.75,355.8
01.06.2009 00:00:00,994.13,12.38,286.02,10.81,90.1,14.4,12.97,1.43,8.16,13.05,1206.85,0.2,1.25,57.98
01.06.2009 01:00:00,993.72,12.27,285.94,10.76,90.5,14.3,12.94,1.36,8.14,13.02,1206.84,1.17,2.0,314.5
01.06.2009 02:00:00,993.91,11.97,285.63,10.68,91.8,14.02,12.87,1.15,8.09,12.95,1208.38,0.58,1.25,2.02
01.06.2009 03:00:00,994.03,11.85,285.5,10.51,91.5,13.91,12.72,1.18,8.0,12.8,1209.09,1.47,2.13,9.23
01.06.2009 04:00:00,993.78,11.59,285.26,10.55,93.3,13.67,12.75,0.92,8.02,12.83,1209.88,1.23,1.88,336.4
01.06.2009 05:00:00,993.66,12.01,285.69,10.54,90.7,14.05,12.75,1.31,8.02,12.83,1207.95,0.68,1.25,312.7
01.06.2009 06:00:00,993.77,12.22,285.89,10.66,90.2,14.25,12.85,1.4,8.08,12.93,1207.15,0.6,2.38,39.45
01.06.2009 07:00:00,993.7,12.63,286.31,11.09,90.3,14.64,13.22,1.42,8.32,13.3,1205.17,2.29,3.63,20.84
01.06.2009 08:00:00,993.89,12.81,286.47,11.18,89.8,14.81,13.3,1.51,8.37,13.38,1204.6,2.9,4.0,15.89
01.06.2009 09:00:00,993.78,14.44,288.11,11.7,83.6,16.47,13.77,2.7,8.66,13.86,1197.42,1.75,3.38,55.38
01.06.2009 10:00:00,993.7,15.33,289.01,11.33,77.0,17.44,13.43,4.01,8.45,13.52,1193.79,4.07,6.63,49.99
01.06.2009 11:00:00,993.63,15.73,289.42,11.44,75.6,17.9,13.53,4.37,8.51,13.62,1192.01,2.72,5.13,57.97
01.06.2009 12:00:00,993.25,17.25,290.97,10.77,65.66,19.72,12.95,6.77,8.15,13.03,1185.58,3.44,6.13,20.85
01.06.2009 13:00:00,993.07,17.54,291.28,11.31,66.83,20.08,13.42,6.66,8.45,13.51,1183.96,3.82,6.75,19.33
01.06.2009 14:00:00,992.67,18.44,292.21,10.8,61.02,21.25,12.97,8.28,8.17,13.06,1180.04,3.85,5.75,21.62
01.06.2009 15:00:00,992.08,18.74,292.56,10.35,58.13,21.65,12.59,9.07,7.93,12.69,1178.29,4.73,7.63,18.03
01.06.2009 16:00:00,991.65,19.78,293.64,10.0,53.22,23.1,12.3,10.81,7.75,12.4,1173.73,3.46,6.13,39.96
01.06.2009 17:00:00,991.17,19.95,293.85,8.66,48.09,23.35,11.23,12.12,7.08,11.33,1172.96,4.32,6.75,34.73
01.06.2009 18:00:00,990.88,19.84,293.77,8.88,49.16,23.19,11.4,11.79,7.19,11.5,1172.98,4.14,6.0,15.69
01.06.2009 19:00:00,990.92,17.73,291.65,9.99,60.45,20.32,12.29,8.04,7.75,12.4,1181.13,0.79,1.5,214.2
01.06.2009 20:00:00,990.94,16.93,290.85,10.68,66.59,19.32,12.87,6.46,8.12,12.98,1184.15,1.63,2.38,293.4
01.06.2009 21:00:00,991.06,14.83,288.73,10.82,76.9,16.89,12.99,3.9,8.19,13.11,1192.87,0.8,2.38,235.7
01.06.2009 22:00:00,991.26,14.22,288.1,11.01,81.0,16.24,13.15,3.09,8.3,13.27,1195.57,0.22,0.75,51.94
01.06.2009 23:00:00,991.33,13.63,287.51,11.46,86.7,15.63,13.55,2.08,8.55,13.67,1197.93,2.1,2.75,228.2
02.06.2009 00:00:00,991.06,12.8,286.7,11.6,92.4,14.8,13.68,1.13,8.63,13.8,1201.02,2.71,3.38,223.1
02.06.2009 01:00:00,990.56,12.09,286.02,11.44,95.8,14.13,13.53,0.59,8.54,13.66,1203.47,1.49,2.75,171.5
02.06.2009 02:00:00,990.24,11.66,285.62,11.2,97.0,13.73,13.32,0.41,8.41,13.45,1204.99,0.07,0.5,123.5
02.06.2009 03:00:00,990.13,11.39,285.36,10.95,97.1,13.49,13.1,0.39,8.27,13.23,1206.11,0.67,1.25,11.47
02.06.2009 04:00:00,990.18,11.45,285.41,10.84,96.0,13.54,13.0,0.54,8.21,13.13,1205.96,0.28,0.75,140.5
02.06.2009 05:00:00,990.33,11.98,285.93,10.43,90.2,14.03,12.65,1.37,7.98,12.77,1204.06,0.71,1.88,337.8
02.06.2009 06:00:00,990.17,14.42,288.39,11.39,82.0,16.45,13.49,2.96,8.52,13.62,1193.27,0.53,1.13,137.5
02.06.2009 07:00:00,990.24,15.35,289.32,11.87,79.7,17.47,13.92,3.55,8.79,14.06,1189.31,0.73,1.38,160.0
02.06.2009 08:00:00,990.0,17.51,291.51,10.86,64.96,20.04,13.02,7.02,8.22,13.15,1180.59,1.4,4.0,332.9
02.06.2009 09:00:00,989.68,17.88,291.9,10.68,62.71,20.52,12.87,7.65,8.13,13.0,1178.78,2.75,5.75,13.58
02.06.2009 10:00:00,989.47,19.69,293.74,11.36,58.61,22.97,13.47,9.51,8.51,13.61,1170.97,0.99,2.13,267.3
02.06.2009 11:00:00,989.11,20.28,294.36,12.12,59.41,23.83,14.16,9.67,8.95,14.31,1167.88,2.21,4.88,281.0
02.06.2009 12:00:00,988.83,21.18,295.29,10.66,51.0,25.19,12.85,12.34,8.12,12.99,1164.56,2.89,6.25,359.4
02.06.2009 13:00:00,988.4,21.81,295.96,10.22,47.67,26.18,12.48,13.7,7.89,12.62,1161.73,2.88,5.0,15.06
02.06.2009 14:00:00,987.85,22.43,296.63,10.12,45.59,27.18,12.39,14.79,7.84,12.55,1158.69,3.38,6.13,288.4
02.06.2009 15:00:00,987.42,22.88,297.11,10.13,44.4,27.94,12.4,15.53,7.85,12.56,1156.41,2.97,4.5,275.0
02.06.2009 16:00:00,986.83,23.13,297.42,10.09,43.6,28.36,12.37,16.0,7.83,12.53,1154.76,2.46,4.63,310.9
02.06.2009 17:00:00,986.44,23.13,297.45,9.12,40.85,28.36,11.59,16.78,7.34,11.74,1154.65,2.07,4.13,308.4
02.06.2009 18:00:00,986.24,22.52,296.85,9.35,43.04,27.33,11.76,15.57,7.45,11.93,1156.72,1.84,4.75,297.3
02.06.2009 19:00:00,986.28,20.33,294.65,8.77,47.35,23.9,11.32,12.58,7.17,11.48,1165.6,1.75,3.5,294.1
02.06.2009 20:00:00,986.08,18.26,292.59,9.18,55.36,21.01,11.63,9.38,7.37,11.8,1173.49,2.9,4.25,253.9
02.06.2009 21:00:00,986.39,17.14,291.44,7.72,53.82,19.58,10.54,9.04,6.67,10.68,1178.89,2.96,4.13,252.6
02.06.2009 22:00:00,986.56,15.77,290.05,6.42,53.68,17.94,9.63,8.31,6.1,9.76,1185.1,3.8,5.63,249.4
02.06.2009 23:00:00,986.92,14.52,288.77,4.49,50.86,16.56,8.42,8.14,5.32,8.53,1191.24,3.58,6.38,245.6
03.06.2009 00:00:00,987.14,13.04,287.26,3.18,51.06,15.04,7.68,7.36,4.85,7.78,1198.01,3.84,5.5,255.3
03.06.2009 01:00:00,986.65,11.86,286.12,3.46,56.27,13.91,7.83,6.08,4.95,7.94,1202.3,3.2,5.38,265.3
03.06.2009 02:00:00,986.45,11.16,285.43,1.48,51.19,13.28,6.8,6.48,4.3,6.89,1205.49,3.52,6.13,256.5
03.06.2009 03:00:00,986.22,10.21,284.5,2.25,57.64,12.47,7.19,5.28,4.55,7.29,1209.07,2.52,5.38,270.8
03.06.2009 04:00:00,985.93,9.04,283.35,1.83,60.52,11.52,6.97,4.55,4.41,7.07,1213.82,3.91,5.88,254.7
03.06.2009 05:00:00,986.27,8.57,282.85,2.12,63.79,11.16,7.12,4.04,4.5,7.22,1216.2,3.04,5.38,263.7
03.06.2009 06:00:00,986.32,9.24,283.51,3.24,66.03,11.68,7.71,3.97,4.88,7.82,1213.1,2.48,4.88,261.4
03.06.2009 07:00:00,986.53,9.64,283.9,3.7,66.37,12.0,7.96,4.04,5.04,8.07,1211.53,3.14,5.88,270.3
03.06.2009 08:00:00,986.75,11.14,285.39,3.67,59.92,13.27,7.95,5.32,5.03,8.06,1205.41,2.82,7.25,273.4
03.06.2009 09:00:00,986.8,10.52,284.76,2.91,59.16,12.73,7.53,5.2,4.76,7.63,1208.3,3.51,6.25,278.6
03.06.2009 10:00:00,986.89,10.96,285.19,2.86,57.27,13.11,7.51,5.6,4.75,7.61,1206.55,3.38,6.75,280.8
03.06.2009 11:00:00,987.1,11.83,286.05,3.22,55.45,13.89,7.7,6.19,4.87,7.8,1203.03,2.9,6.0,277.6
03.06.2009 12:00:00,986.99,11.96,286.19,3.12,54.57,14.01,7.64,6.36,4.83,7.74,1202.38,3.44,8.25,259.0
03.06.2009 13:00:00,986.98,12.16,286.39,2.95,53.24,14.19,7.56,6.64,4.78,7.66,1201.56,2.84,6.5,303.9
03.06.2009 14:00:00,986.84,12.2,286.44,3.46,55.03,14.23,7.83,6.4,4.95,7.94,1201.1,2.35,4.75,269.6
03.06.2009 15:00:00,986.79,12.53,286.78,3.67,54.68,14.54,7.95,6.59,5.03,8.06,1199.59,3.07,6.0,264.7
03.06.2009 16:00:00,986.57,12.9,287.17,3.93,54.33,14.9,8.1,6.8,5.12,8.21,1197.71,3.5,8.5,256.7
03.06.2009 17:00:00,986.59,12.47,286.74,3.68,54.91,14.49,7.95,6.53,5.03,8.06,1199.6,3.28,7.38,268.1
03.06.2009 18:00:00,986.45,12.7,286.98,3.97,55.22,14.71,8.12,6.59,5.14,8.23,1198.39,2.57,5.25,264.9
03.06.2009 19:00:00,986.48,11.78,286.05,4.02,58.86,13.84,8.15,5.69,5.15,8.26,1202.28,3.06,4.75,257.7
03.06.2009 20:00:00,986.29,10.18,284.46,4.07,65.7,12.44,8.18,4.27,5.17,8.29,1208.82,2.73,3.88,255.9
03.06.2009 21:00:00,986.5,9.65,283.91,3.89,67.22,12.01,8.07,3.94,5.11,8.18,1211.4,3.17,4.38,255.0
03.06.2009 22:00:00,986.37,9.7,283.97,3.93,67.21,12.05,8.1,3.95,5.12,8.21,1211.01,2.87,4.5,256.6
03.06.2009 23:00:00,986.34,9.47,283.74,3.99,68.54,11.86,8.13,3.73,5.14,8.24,1211.94,2.43,3.5,251.5
04.06.2009 00:00:00,986.18,8.93,283.22,3.08,66.65,11.44,7.62,3.81,4.82,7.73,1214.3,1.44,3.63,252.8
04.06.2009 01:00:00,986.21,8.25,282.53,2.41,66.55,10.92,7.27,3.65,4.6,7.37,1217.44,2.67,4.5,256.5
04.06.2009 02:00:00,986.45,7.46,281.72,2.01,68.26,10.35,7.06,3.28,4.47,7.16,1221.26,2.97,4.75,255.8
04.06.2009 03:00:00,986.28,7.4,281.67,1.82,67.6,10.31,6.97,3.34,4.41,7.06,1221.36,2.09,3.75,264.2
04.06.2009 04:00:00,986.2,7.2,281.48,1.68,67.87,10.17,6.9,3.27,4.36,7.0,1222.16,2.46,3.75,255.0
04.06.2009 05:00:00,986.4,6.95,281.21,1.64,68.84,9.99,6.88,3.11,4.35,6.97,1223.52,1.68,3.25,251.0
04.06.2009 06:00:00,986.43,7.07,281.33,2.34,71.8,10.08,7.23,2.84,4.57,7.33,1222.86,2.17,4.5,264.4
04.06.2009 07:00:00,986.42,7.77,282.03,2.38,68.61,10.57,7.25,3.32,4.59,7.35,1219.79,2.71,5.13,266.4
04.06.2009 08:00:00,986.64,8.27,282.51,2.13,65.12,10.94,7.12,3.82,4.5,7.22,1217.95,3.03,5.75,242.1
04.06.2009 09:00:00,986.69,8.67,282.91,2.26,63.97,11.24,7.19,4.05,4.54,7.29,1216.26,2.94,5.25,254.9
04.06.2009 10:00:00,986.56,9.02,283.27,2.21,62.27,11.51,7.17,4.34,4.53,7.26,1214.6,2.78,5.25,225.0
04.06.2009 11:00:00,986.2,9.51,283.8,1.89,58.85,11.9,7.0,4.9,4.43,7.1,1212.13,2.54,5.13,261.2
04.06.2009 12:00:00,986.35,9.61,283.88,1.55,57.05,11.98,6.83,5.14,4.32,6.93,1211.96,3.11,5.88,246.7
04.06.2009 13:00:00,986.2,10.31,284.6,1.53,54.36,12.55,6.82,5.73,4.31,6.92,1208.79,3.04,5.0,256.7
04.06.2009 14:00:00,985.67,11.96,286.3,0.98,46.81,14.01,6.56,7.45,4.15,6.65,1201.27,3.22,5.63,284.6
